,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
46760,6269,,Amazon DynamoDB,"Managing Consistency, Capacity, and Performance in DynamoDB (Indonesian)",Deskripsi kursusKursus menengah ini adalah yang ketiga dalam serangkaian kursus dalam kurikulum Developing with Amazon DynamoD  Dalam kursus ini  Anda akan belajar cara bekerja dengan model konsistensi dan kapasitas di Amazon DynamoDB  Kursus ini mengajarkan Anda cara menerapkan pembacaan yang sangat konsisten  consistent read  untuk aplikasi yang membutuhkan data terbaru yang tertulis ke tabel DynamoDB Anda  Anda akan mendapatkan pemahaman mengenai cara menerapkan mode kapasitas yang tersedia dan sesuai permintaan secara terprogram untuk tabel tertentu  Anda akan belajar cara mengidentifikasi throttling dan memantau partisi dan statistik penggunaan tingkat item  Kursus ini juga akan mengajarkan Anda cara menerapkan Amazon DynamoDB Accelerator  DAX  untuk mengurangi latensi pengguna akhir  Tingkat kursus  Menengah  Durasi kursus  2 5 jamCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup animasi  demonstrasi video  konten interaktif  tes pengetahuan  dan lab mandiri berbayar opsional Tujuan kursusDalam kursus ini  Anda akan belajar  Menerapkan mode konsistensi yang diperlukan untuk aplikasi Anda  Mengelola kapasitas dan menerapkan Auto Scaling secara terprogram  Mengidentifikasi dan mengurangi kapasitas throttling  Membuat solusi caching Amazon DynamoDB Accelerator  DAX Sasaran PesertaKursus ini ditujukan untuk  Developer baru atau berpengalaman yang tertarik belajar cara berinteraksi dengan basis data nonrelasional di cloud  dan khususnya DynamoDB  Teknisi dataPrasyaratKami merekomendasikan peserta kursus ini  Memilikipemahaman tentang DynamoDB dan fitur fiturnya  Memiliki pengalaman kerja dengan desain basis data atau praktik pemodelan data untuk basis data nilai kunci  Menyelesaikan pelatihan digital ini  Exploring the DynamoDB API and the AWS SDKs  atau Working with Indexes in DynamoDB  Memiliki pengalaman kerja dengan architecting dan mengembangkan di AWS serta merencanakan dan mendesain basis data di AWS  Memiliki pengetahuan praktis tentang satu atau lebih bahasa pemrograman tingkat tinggi  Python  Java  Node js  atau  NET Kerangka kursusPelajaran 1  Mengelola konsistensi di DynamoDB  Memahami konsistensi  Menggunakan eventual consistency dan konsistensi yang kuat  Pola penguncian versioning dan optimis  Tes pengetahuan interaktifPelajaran 2  Mengelola kapasitas di DynamoDB  Memahami manajemen kapasitas  Kapasitas sesuai permintaan dan yang tersedia  Kapasitas adaptif  Menyesuaikan mode kapasitasPelajaran 3  Mengelola performa di DynamoDB  Memantau performa dasar  Wasawan Kontributor CloudWatch  Melakukan caching untuk meningkatkan kinerja  Menerapkan Akselerator Amazon DynamoDBPenutup Kursus  Ringkasan kursus  Penilaian kursus   Opsional  Lab  Amazon DynamoDB Capacity Sizing,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/managing-consistency-capacity-and-performance-in--72143
46766,6275,,Amazon DynamoDB,Architecting Applications and Tables for DynamoDB (Indonesian),Deskripsi kursusAmazon DynamoDB adalah nilai kunci dan basis data dokumen yang mengirimkan kinerja milidetik satu digit pada skala apa pun  Amazon DynamoDB adalah layanan basis data terkelola penuh yang berada di ekosistem yang aman  Termasuk suite lanjutan alat untuk desain dan deployment aplikasi dan tabel Ini adalah kursus keenam dalam serangkaian kursus di kurikulum Berkembang dengan Amazon DynamoDB  Kursus ini meninjau beberapa konsep yang diperkenalkan dalam lima kursus sebelumnya dan menerapkan konsep konsep ini ke proses arsitektur aplikasi berbasis DynamoDB baru  Tingkat kursus  Menengah  Durasi kursus  1 5 jamCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup animasi  demonstrasi video  konten interaktif  tes pengetahuan  dan lab mandiri opsional  berbayar Tujuan kursusDalam kursus ini  Anda akan belajar untuk  Menggunakan pola akses untuk memandu desain tabel DynamoDB  Memodelkan hubungan dalam struktur tabel DynamoDB  Menggunakan alat dan layanan AWS dalam desain dan deployment aplikasi berbasis DynamoDB  Menggunakan NoSQL Workbench untuk membantu dalam aplikasi dan desain tabel DynamoDB  Menggunakan alat AWS untuk deployment aplikasi dan manajemen siklus hidupSasaran pesertaKursus ini ditujukan untuk  Developer baru atau berpengalaman yang tertarik untuk belajar cara berinteraksi dengan basis data nonrelasional di cloud  dan khususnya DynamoDB  Arsitek basis data  Teknisi dataPrasyaratKami merekomendasikan bahwa peserta kursus ini telahi  Pemahaman mengenai DynamoDB dan fitur fiturnya  Pengalaman kerja dengan desain basis data atau praktik pemodelan data untuk basis data nilai kunci  Menyelesaikan semua kursus lain dalam kurikulum Berkembang dengan Amazon DynamoDB  Pengalaman kerja dengan architecting dan mengembangkan di AWS serta merencanakan dan mendesain basis data di AWS  Pengetahuan mengenai satu atau beberapa bahasa pemrograman tingkat tinggi  Python  Java  Node js  atau  NET Kerangka kursusPelajaran 1  Pertimbangan Desain Tabel dan Aplikasi  Mendesain untuk DynamoDB  Pola desain DynamoDB  Workbench NoSQL  Men deploy aplikasi berbasis DynamoDB di seluruh layanan AWS  Tes pengetahuan interaktifPenutup Kursus  Ringkasan kursus  Penilaian kursus   Opsional  Lab  Amazon DynamoDB  Building a Serverless Web Application,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/architecting-applications-and-tables-for-dynamodb-72149
46771,6280,,-1,AWS Storage Gateway Primer: File Gateway (Indonesian),Kursus ini memperkenalkan AWS Storage Gateway dan berbagai antarmuka yang disediakan untuk memungkinkan beban kerja on premise Anda untuk mengakses data yang disimpan dalam penyimpanan AWS Cloud  Kursus ini berfokus pada antarmuka gateway file  Anda akan mempelajari cara kerja gateway file  cara membuat dan mengkonfigurasinya  cara menggunakan dan mengamankan sumber dayanya  dan cara memantau performanya Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar Audiens yang DitujuPembelajaran ini ditujukan untuk  Teknisi penyimpanan  Administrator sistem  Arsitek cloud  Profesional IT lainnyaTujuan KursusDalam kursus ini  Anda akan mempelajari cara  Menjelaskan arsitektur gateway file AWS dan cara kerjanya  Menggunakan fitur dasar gateway file dan berbagi file  Menerapkan keamanan AWS untuk sumber daya gateway file  Memilih metrik Amazon CloudWatch untuk memantau gateway file  Mengevaluasi manfaat gateway file dengan memeriksa kasus penggunaanPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini  AWS Storage EcosystemMetode PenyampaianKursus ini dilaksanakan melalui  Pelatihan digitalDurasi90 menitGaris Besar KursusKursus ini mencakup konsep berikut  Modul Satu  Pengantar AWS Storage Gateway   Apa itu AWS Storage Gateway   Memanfaatkan penggunaan AWS Storage Gateway   Cara kerja berbagai antarmuka   Kasus penggunaan dan studi kasus   Harga dan penagihan  Modul dua  Dasar gateway file   Ikhtisar gateway file   Melakukan konfigurasi gateway file   Keamanan gateway penyimpanan   Memantau gateway file   Kasus penggunaan untuk gateway file  Modul Tiga  Demonstrasi gateway file   Membuat dan mengaktifkan gateway file   Membuat pembagian file NFS dan memasangnya ke host Linux   Membuat pembagian file SMB dan memasangnya ke host Windows   Menggunakan Amazon CloudWatch untuk memantau gateway  Modul Empat  Penilaian gateway file   Pertanyaan pilihan ganda,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-storage-gateway-primer-file-gateway-indonesia-72154
46784,6293,,Amazon DynamoDB,Exploring the DynamoDB API and the AWS SDKs (Indonesian),Deskripsi kursusAmazon DynamoDB mencerminkan perubahan paradigma dari basis data relasional dalam hal manajemen  penggunaan  dan desain skema  Developer dan arsitek harus memahami pola pikir nonrelasional  atau NoSQL dalam menggunakan fitur DynamoDB untuk mengembangkan solusi performa Kursus digital ini adalah yang pertama dalam rangkaian kurikulum Pengembangan dengan Amazon DynamoDB  Kursus ini mengajarkan Anda cara untuk mulai berinteraksi secara terprogram dengan tabel DynamoDB dan data yang tersimpan di dalamnya  Anda akan memperoleh pemahaman tentang cara menginstal dan menggunakan DynamoDB Local  AWS Command Line Interface  AWS CLI  dan AWS Software Development Kit  SDK  untuk membuat dan berinteraksi dengan tabel DynamoDB  Anda akan terbiasa dengan perintah yang umum digunakan dalam empat bahasa pemrograman  Python  Java  Node js  dan  NET  Kursus ini ditawarkan bersama dengan laboratorium berbayar opsional  di sini lah Anda akan menggunakan AWS CLI dan AWS SDK for Python untuk membuat dan berinteraksi dengan tabel DynamoDB  Tingkat kursus  Menengah  Durasi  1 5 jamCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup presentasi  demonstrasi video  konten interaktif  dan tes pengetahuan  Laboratorium berbayar opsional memperkuat materi kursus Tujuan kursusDalam kursus ini  Anda akan belajar untuk  Menguraikan komponen inti dalam DynamoDB dan API DynamoDB  Menginstal dan menggunakan DynamoDB Local untuk mendukung pengembangan lokal  Berinteraksi dengan DynamoDB menggunakan AWS CLI atau AWS SDK  Membuat tabel DynamoDB secara terprogram  Membaca dan menulis ke tabel DynamoDB secara terprogram menggunakan tindakan API dasarAudiens yang ditujuKursus ini ditujukan untuk  Developer baru atau berpengalaman yang tertarik untuk mempelajari cara berinteraksi dengan basis data yang dibuat khusus di cloud  khususnya DynamoDB  Arsitek basis data yang tertarik untuk memperluas pengetahuan mereka tentang basis data yang dibuat khusus  Rekayasawan data yang tertarik untuk memperluas pengetahuan mereka tentang basis data yang dibuat khususPrasyaratKami merekomendasikan agar pembelajar kursus ini telah  Terbiasa dengan DynamoDB dan fitur fiturnya  Memiliki pengalaman kerja dengan desain basis data atau praktik pemodelan data untuk basis data nilai kunci  Menyelesaikan setidaknya satu pelatihan digital  Amazon DynamoDB Service Introduction atau Amazon DynamoDB Service Primer  Memiliki pengalaman kerja dalam perancangan dan pengembangan pada AWS  serta perencanaan dan pembuatan basis data pada AWS  Memiliki pengetahuan tentang satu atau lebih bahasa pemrograman tingkat tinggi  Python  Java  Node js  atau  Net Kerangka kursusPelajaran 1  Memahami Dasar Dasar DynamoDB  Menjelajahi komponen inti DynamoDB  Memahami indeks DynamoDB  Berinteraksi dengan DynamoDB  Demonstrasi  Menjalankan Amazon DynamoDB secara Lokal  Demonstrasi  Penyiapan dan Konfigurasi AWS Cloud9  Tes pengetahuan interaktifPelajaran 2  Menggunakan AWS CLI dengan API DynamoDB  Menjelajahi API DynamoDB  Menggunakan API DynamoDB dalam AWS CLI  Berinteraksi dengan DynamoDB menggunakan AWS CLI  Demonstrasi  Kegiatan Amazon DynamoDB CRUD Menggunakan AWS CLI  Tes pengetahuan interaktifPelajaran 3  Berinteraksi dengan DynamoDB Menggunakan AWS SDK  Menjelajahi AWS SDK  Menggunakan DynamoDB dengan AWS SDK  Berinteraksi dengan DynamoDB menggunakan AWS SDK  Demonstrasi  Kegiatan Amazon DynamoDB CRUD Menggunakan AWS SDK for Python  boto3  Tes pengetahuan interaktifPelajaran 4  Penutup Kursus  Ringkasan kursus  Lab opsional  Kegiatan Amazon DynamoDB CRUD Menggunakan AWS CLI dan SDK  Penilaian tingkat kursus,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/exploring-the-dynamodb-api-and-the-aws-sdks-indon-72167
46791,6300,,Amazon DynamoDB,Curriculum Post Assessment : What’s the Key? – The DynamoDB Game Show (Indonesian),Deskripsi kursusAcara game adalah perhentian terakhir untuk Mengembangkan dengan kurikulum Amazon DynamoDB  Ini merupakan pascapenilaian untuk kurikulum  Acara game akan membantu Anda menerapkan konsep yang dipelajari di semua kursus untuk menyelesaikan studi kasus Acara game memiliki dua ronde  babak pemanasan untuk meninjau konsep dasar dan babak tantangan untuk memecahkan studi kasus  Dalam skenario dunia nyata  Anda mungkin menemui beberapa cara untuk memecahkan masalah tertentu  Untuk setiap studi kasus  Anda akan menjawab pertanyaan  Apa kuncinya  Artinya  Anda akan memberikan variabel kunci dan informasi yang menentukan solusi terbaik  Anda kemudian akan mengevaluasi dan memilih solusi terbaik untuk masalah ini  berdasarkan variabel kunci Acara game dirancang untuk mendukung pembelajaran dengan meninjau konsep kunci yang diajarkan dalam kurikulum  Tingkat kursus  Menengah  Durasi kursus  30 menitAktivitasKursus ini meliputi animasi  video  dan soal kuis interaktif Tujuan kursusDalam kursus ini  Anda akan  Meninjau konsep yang diajarkan dalam Mengembangkan dengan kurikulum Amazon DynamoDB  Menilai pengetahuan Anda tentang konsep yang diajarkan dalam Mengembangkan dengan kurikulum DynamoDB  Menentukan solusi terbaik untuk studi kasus dengan menggunakan pengetahuan yang Anda dapatkanSasaran pesertaKursus ini ditujukan untuk  Developer baru atau berpengalaman yang tertarik untuk belajar cara berinteraksi dengan basis data nonrelasional di cloud  dan khususnya DynamoDB  Arsitek basis data  Insinyur dataPrasyaratKami menyarankan agar peserta telah menyelesaikan kurikulum Mengembangkan dengan Amazon DynamoDB Garis besar kursusRonde 1  Babak Pemanasan  8 soal interaktif untuk uji pengetahuanRonde 2  Babak Tantangan  6 soal berbasis skenario,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/curriculum-post-assessment-whats-the-key-the-dyna-72174
46797,6306,,-1,Amazon Simple Storage Service (Amazon S3) Cost Optimization (Indonesian),Deskripsi kursusDengan Amazon S3  Anda dapat menurunkan biaya tanpa mengorbankan performa  Amazon S3 memungkinkan Anda mengendalikan biaya dan mengoptimalkan pengeluaran Anda secara kontinu  Dalam kursus ini  Anda belajar tentang teknik yang dapat Anda gunakan untuk mengoptimalkan biaya Amazon S3 Anda  Anda juga menjelajahi alat yang tersedia untuk memahami biaya yang terkait dengan Amazon S3 dan memprakirakan penagihan di masa mendatang       Tingkat kursus  Lanjutan      Durasi  60 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup materi online dan tes pengetahuan Tujuan kursusDalam kursus ini  Anda akan belajar       Mengoptimalkan pilihan kelas penyimpanan untuk data Anda dengan melakukan analisis kelas penyimpanan      Memvisualkan data analitik Amazon S3 Anda menggunakan Amazon QuickSight      Menerapkan kebijakan siklus hidup untuk penghematan biaya dengan Amazon S3      Mendapatkan visibilitas di seluruh organisasi terhadap biaya menggunakan Amazon S3 Storage Lens      Mengintegrasikan penyimpanan Amazon S3 dengan Amazon CloudWatch      Melihat  menganggarkan  dan memprakirakan biaya Amazon S3 Anda menggunakan laporan Amazon S3 dan AWS BudgetsAudiens yang ditujuKursus ini ditujukan untuk       Arsitek cloud      Arsitek penyimpanan      Developer      Teknisi operasiPrasyaratKami merekomendasikan bahwa peserta kursus ini telah menyelesaikan       Architecting on AWS atau pengalaman yang setara      Mulai Menggunakan Amazon Simple Storage Service  Amazon S3       AWS Storage Offerings Kerangka kursusPengantar      Petunjuk      Pengantar kursus      Skenario kursusMengoptimalkan Biaya Penyimpanan      Pengantar untuk mengoptimalkan biaya penyimpanan      Analisis Kelas Penyimpanan      Amazon QuickSight      Kebijakan siklus hidupPengarsipan untuk Penghematan Biaya      Pengarsipan untuk penghematan biaya      Amazon S3 Storage Lens      Pemantauan dengan Amazon CloudWatch      Melihat  menganggarkan  dan memprakirakan biaya Amazon S3 Anda,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-cost-opti-72180
46800,6309,,-1,Building a Dynamic Conversational Bot (Indonesian),Pelajari cara membangun chatbot dinamis bersama Kirsten Dupart dari AWS Training and Certification  Beliau akan menunjukkan cara untuk meningkatkan pengalaman pengguna dengan interaksi bot yang menarik  cara mengadaptasi bot Anda terhadap perubahan  dan cara men deploy  mengamankan  dan memantau bot Anda dengan tepat  Anda juga akan belajar bagaimana mengumpulkan wawasan tentang apa yang diinginkan pengguna Anda melalui chatbot  dan bagaimana menggunakan layanan AWS untuk mencapai semua sasaran chatbot Anda Kursus membahas setiap domain konten ujian  Membangun bot interaktif untuk Amazon Lex dan memahami bagaimana ia dimodelkan  Mengintegrasikan bot Amazon Lex dengan kemampuan AWS Lambda untuk menanggapi interaksi pelanggan  Memanfaatkan Amazon DynamoDB  Amazon DynamoDB Streams  dan AWS Lambda untuk membangun kembali bot Anda secara dinamis dan pelajari tentang item baru di katalog Anda  Menggunakan analisis dasar untuk mendeteksi produk dan fitur mana yang paling dicariCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar Sasaran PesertaKursus ini ditujukan untuk  Solutions architect  Developer  Operator bisnis  Desainer UXTujuan KursusDalam kursus ini  Anda akan mempelajari cara  Membangun bot percakapan Amazon Lex dan memahami bagaimana mereka dimodelkan  Mengintegrasikan bot Amazon Lex Anda dengan fungsi AWS Lambda yang menanggapi interaksi pelanggan  Memanfaatkan Amazon DynamoDB  Amazon DynamoDB Streams  dan AWS Lambda untuk membangun kembali bot Anda secara dinamis sehingga belajar tentang item baru dalam katalog  Menggunakan analitik dasar untuk mendeteksi produk atau fitur mana yang paling banyak diminta PrasyaratKami merekomendasikan peserta kursus ini memiliki prasyarat berikut  Pengetahuan dasar tentang Amazon DynamoDB dan AWS Lambda  Pengalaman kerja menggunakan bahasa pemrograman atau scriptingMetode PenyampaianKursus ini dilaksanakan melalui   Pelatihan digitalDurasi2 5 jamKerangka KursusKursus ini akan membahas konsep berikut  Pengantar Amazon Lex  Memenuhi Intent Bot  Mengumpulkan Wawasan dari Interaksi Pelanggan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/building-a-dynamic-conversational-bot-indonesian-72183
46818,6327,,-1,Getting Started with AWS Game Tech (Indonesian),DeskripsiKursus ini memperkenalkan portofolio AWS Game Tech tentang produk dan solusi teknis  serta manfaatnya bagi developer game Peserta akan menjelajahi empat solusi yang ditawarkan AWS Game Tech  Komputasi  Basis Data  Analitik  dan Machine Learning  serta bagaimana solusi tersebut memungkinkan pengembangan game di berbagai genre dan platform menggunakan layanan AWS Game Tech terkelola dan tidak terkelola Kursus ini berdurasi 90 menit  Anda harus berhasil menyelesaikan uji pengetahuan di akhir kursus guna menerima kredit untuk pelatihan ini Audiens yang DitujuAudiens utama untuk kursus ini adalah para pengambil keputusan bisnis dan peran teknis dalam vertikal pengembangan game  Peran teknis meliputi  tetapi tidak terbatas pada  Desainer game  Developer game  Seniman game  Produser game  Administrator gameTujuan KursusDalam kursus ini  siswa mempelajari cara  Meringkas lanskap  persyaratan  dan tantangan game  Menjelaskan komponen yang digunakan dalam produk AWS Game Tech dan hubungannya dengan industri pengembangan game  Menjelaskan keragaman  kedalaman  dan visi AWS Game Tech  Mendiskusikan AWS Game Tech dan manfaatnya bagi developer game dari berbagai tingkatan  Mengategorikan keempat solusi AWS Game Tech  Membedakan layanan AWS Game Tech terkelola dan tidak terkelola serta hubungannya dengan Model Tanggung Jawab Bersama PrasyaratKami menyarankan agar peserta kursus ini memiliki pemahaman dasar tentang komputasi cloud dan Amazon Web Services  AWS  setara dengan Cloud Practitioner Essentials atau Technical Essentials Metode PenyampaianKursus ini disampaikan melalui pelatihan digital Durasi90 menitKerangka KursusKursus ini akan membahas konsep konsep berikut Ikhtisar kursus Lanskap industri  Tim dan peran pengembangan game  Fase pengembangan game  Genre gameIndustri game  Evolusi Game Tech  Dampak dan tantangan industri gameAWS Game Tech sebagai solusi  Memperkenalkan AWS  Solusi terkelola vs  tidak terkelolaPenjelasan solusi AWS Game Tech  Komputasi  Basis data  Analitik  Machine Learning  Mengintegrasikan solusiRingkasan KursusUji Pengetahuan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/getting-started-with-aws-game-tech-indonesian-72201
46820,6329,,-1,Deep Dive into Amazon Simple Storage Service (Amazon S3) (Indonesian),Kursus mandiri ini memberi Anda pengetahuan untuk menggunakan  mengelola  mengamankan  memantau  dan mengoptimalkan Amazon S3 untuk penyimpanan Anda  Anda menjelajahi bucket  objek  kelas penyimpanan  kebijakan keamanan  dan kemampuan manajemen penyimpanan Amazon S3  Anda menemukan layanan dan alat keamanan AWS lainnya dan bagaimana mereka dapat digunakan untuk membantu memantau dan mengamankan Amazon S3  Tingkat kursus  Lanjutan  Durasi  12 5 jamAudiens yang DitujuKursus ini ditujukan untuk  Teknisi penyimpanan  Administrator sistem  Arsitek cloud  Profesional IT lainnyaTujuan kursusDalam kursus ini  Anda akan belajar  Menggunakan dan mengelola Amazon S3  Membandingkan dan mengontraskan kelas penyimpanan Amazon S3  Mengamankan data Anda di Amazon S3  Memantau dan menganalisis data Anda Amazon S3  Mengoptimalkan kinerja untuk Amazon S3PrasyaratPeserta dalam kursus ini disarankan memenuhi prasyarat berikut ini  Pengetahuan umum tentang AWS  Pengetahuan umum tentang Amazon S3  Pengetahuan umum tentang penyimpanan objek  Pengetahuan umum tentang sistem penyimpanan IT  Pengetahuan bisnis IT umumAktivitasKursus ini mencakup pelatihan mandiri dan uji pengetahuan  Kursus ini juga mencakup satu atau beberapa lab mandiri opsional  Biaya lab ini tidak termasuk dengan pelatihan digital gratis di aws training Garis Besar KursusMemulai Amazon S3  60 menit  Dasar dasar penyimpanan  Dasar dasar Amazon S3  Berinteraksi dengan Amazon S3  Manajemen data Amazon S3  Manajemen dan keamanan dataAnalisis Mendalam Kelas Penyimpanan Amazon S3  60 menit  Kelas penyimpanan Amazon S3  Kelas penyimpanan untuk data yang sering diakses  Kelas penyimpanan untuk data yang jarang diakses  Kelas penyimpanan untuk akses yang tidak diketahui atau berubah  Kelas penyimpanan untuk mengarsipkan objek  Harga Amazon S3  Perbandingan kinerja kelas penyimpananMengamankan dan Melindungi Amazon S3  1 5 jam  Melindungi data dari akses publik yang tidak diinginkan  Mengontrol akses menggunakan kebijakan akses  Logika evaluasi kebijakan akses  Mengelola akses dalam skala besar menggunakan titik akses  Berbagi objek menggunakan URL yang telah ditentukan  Melindungi data sensitif menggunakan enkripsi  Menyederhanakan akses dengan endpoint Amazon VPC  Mengamankan pemantauan dan dasborKelangsungan Bisnis dan Pemulihan Bencana Amazon S3  50 menit  Melindungi data dari penghapusan berbahaya dan tidak disengaja  Melindungi data untuk tujuan tata kelola dan kepatuhan  Mencadangkan data untuk kepatuhanMengaudit Keamanan Amazon S3  60 menit  Memantau panggilan API  Mengaudit konfigurasi  Memantau kebijakan akses  Ikuti praktik terbaikMengelola Amazon S3  90 menit  Melacak aktivitas Amazon S3 dengan logging tingkat objek dan akses server  Menggunakan tagging di Amazon S3  Mengaudit penyimpanan Anda dengan persediaan Amazon S3  Bekerja dengan notifikasi event Amazon S3  Menjalankan operasi kompleks pada objek S3 Anda dengan operasi batch  Memantau penyimpanan dan kinerja Amazon S3 menggunakan CloudWatchPengoptimalan Biaya Amazon S3  60 menit  Mengoptimalkan biaya penyimpanan  Terapkan solusi pengarsipan untuk penghematan biayaPengoptimalan Kinerja Amazon S3  60 menit  Mengoptimalkan untuk tingkat permintaan yang tinggi  Mengoptimalkan kinerja unggahan yang besar  Meminimalkan latensi  Pemantauan kinerja,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/deep-dive-into-amazon-simple-storage-service-amaz-72203
46822,6331,,Amazon DynamoDB,Developing with Amazon DynamoDB – Pre-Assessment (Indonesian),Deskripsi kursusPra Penilaian adalah tes pengetahuan interaktif yang mengukur pengetahuan awal Anda tentang pengembangan  how to develop  dengan Amazon DynamoDB Pra penilaian terdiri dari 20 pertanyaan pilihan ganda  Hanya satu kesempatan tiap pertanyaan yang diizinkan  Skor menunjukkan performa Anda dalam tes ini  Umpan balik diberikan pada performa Anda  yang mencakup kursus dalam kurikulum yang akan membantu mengisi kesenjangan pengetahuan Anda Tingkat kursus  Menengah  Durasi kursus  30 menitAktivitasKursus ini mencakup pertanyaan pilihan ganda interaktif Tujuan kursusDalam kursus ini  Anda akan belajar  Menilai pengetahuan awal Anda tentang konsep yang diajarkan dalam kurikulum Developing with Amazon DynamoDB  Mengidentifikasi kursus yang Anda butuhkan untuk meninjau untuk mengisi kesenjangan pengetahuan AndaSasaran pesertaKursus ini ditujukan untuk  Developer baru atau berpengalaman yang tertarik untuk belajar cara berinteraksi dengan basis data nonrelasional di cloud  dan khususnya DynamoDB  Arsitek basis data  Teknisi dataKerangka kursusPertanyaan pilihan ganda interaktif,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/developing-with-amazon-dynamodb-pre-assessment-in-72205
